company_id,company_name,corp_code,stock_code,reporting_currency,period_label,business_year,report_code,report_name,rcept_no,fs_div,fs_nm,sj_div,sj_nm,account_nm,bfefrmtrm_amount,bfefrmtrm_dt,bfefrmtrm_nm,bsns_year,currency,frmtrm_add_amount,frmtrm_amount,frmtrm_dt,frmtrm_nm,ord,reprt_code,source_endpoint,thstrm_add_amount,thstrm_amount,thstrm_dt,thstrm_nm
samyang_foods,Samyang Foods,00126955,003230,KRW,FY2025,2025,11011,Annual report,20260318001082,CFS,연결재무제표,IS,손익계산서,총포괄손익,"124,173,498,785",2023.01.01 ~ 2023.12.31,제 63 기,2025,KRW,,"270,634,159,294",2024.01.01 ~ 2024.12.31,제 64 기,63,11011,fnlttSinglAcnt,,"393,051,667,779",2025.01.01 ~ 2025.12.31,제 65 기
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,BS,재무상태표,유동자산,,,,2026,KRW,,"872,933,619,483",2025.12.31 현재,제 65 기말,1,11013,fnlttSinglAcnt,,"1,054,766,884,177",2026.03.31 현재,제 66 기1분기말
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,BS,재무상태표,비유동자산,,,,2026,KRW,,"1,318,297,291,891",2025.12.31 현재,제 65 기말,3,11013,fnlttSinglAcnt,,"1,327,025,854,305",2026.03.31 현재,제 66 기1분기말
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,BS,재무상태표,자산총계,,,,2026,KRW,,"2,196,495,586,892",2025.12.31 현재,제 65 기말,5,11013,fnlttSinglAcnt,,"2,387,057,414,000",2026.03.31 현재,제 66 기1분기말
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,BS,재무상태표,유동부채,,,,2026,KRW,,"555,472,302,432",2025.12.31 현재,제 65 기말,7,11013,fnlttSinglAcnt,,"600,263,876,016",2026.03.31 현재,제 66 기1분기말
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,BS,재무상태표,비유동부채,,,,2026,KRW,,"369,483,283,307",2025.12.31 현재,제 65 기말,9,11013,fnlttSinglAcnt,,"381,282,766,807",2026.03.31 현재,제 66 기1분기말
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,BS,재무상태표,부채총계,,,,2026,KRW,,"924,955,585,739",2025.12.31 현재,제 65 기말,11,11013,fnlttSinglAcnt,,"981,546,642,823",2026.03.31 현재,제 66 기1분기말
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,BS,재무상태표,자본금,,,,2026,KRW,,"37,665,075,000",2025.12.31 현재,제 65 기말,13,11013,fnlttSinglAcnt,,"37,665,075,000",2026.03.31 현재,제 66 기1분기말
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,BS,재무상태표,이익잉여금,,,,2026,KRW,,"1,129,476,848,356",2025.12.31 현재,제 65 기말,17,11013,fnlttSinglAcnt,,"1,252,488,277,921",2026.03.31 현재,제 66 기1분기말
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,BS,재무상태표,자본총계,,,,2026,KRW,,"1,271,540,001,153",2025.12.31 현재,제 65 기말,21,11013,fnlttSinglAcnt,,"1,405,510,771,177",2026.03.31 현재,제 66 기1분기말
