company_id,company_name,corp_code,stock_code,reporting_currency,period_label,business_year,report_code,report_name,rcept_no,fs_div,fs_nm,sj_div,sj_nm,account_nm,bfefrmtrm_amount,bfefrmtrm_dt,bfefrmtrm_nm,bsns_year,currency,frmtrm_add_amount,frmtrm_amount,frmtrm_dt,frmtrm_nm,ord,reprt_code,source_endpoint,thstrm_add_amount,thstrm_amount,thstrm_dt,thstrm_nm
hybe,HYBE,01204056,352820,KRW,Q1_2026,2026,11013,First-quarter report,20260515001930,CFS,연결재무제표,IS,손익계산서,영업이익,,,,2026,KRW,"21,622,540,000","21,622,540,000",2025.01.01 ~ 2025.03.31,제 21 기1분기,25,11013,fnlttSinglAcnt,"-196,574,552,000","-196,574,552,000",2026.01.01 ~ 2026.03.31,제 22 기1분기
hybe,HYBE,01204056,352820,KRW,Q1_2026,2026,11013,First-quarter report,20260515001930,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,,,,2026,KRW,"80,213,725,000","80,213,725,000",2025.01.01 ~ 2025.03.31,제 21 기1분기,27,11013,fnlttSinglAcnt,"-132,606,870,000","-132,606,870,000",2026.01.01 ~ 2026.03.31,제 22 기1분기
hybe,HYBE,01204056,352820,KRW,Q1_2026,2026,11013,First-quarter report,20260515001930,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),,,,2026,KRW,"54,390,181,000","54,390,181,000",2025.01.01 ~ 2025.03.31,제 21 기1분기,29,11013,fnlttSinglAcnt,"-156,669,837,000","-156,669,837,000",2026.01.01 ~ 2026.03.31,제 22 기1분기
hybe,HYBE,01204056,352820,KRW,Q1_2026,2026,11013,First-quarter report,20260515001930,CFS,연결재무제표,BS,재무상태표,기타포괄손익-공정가치측정금융자산,,,,2026,KRW,,"303,072,859,000",2025.12.31 현재,제 21 기말,37,11013,fnlttSinglAcnt,,"303,072,859,000",2026.03.31 현재,제 22 기1분기말
hybe,HYBE,01204056,352820,KRW,Q1_2026,2026,11013,First-quarter report,20260515001930,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),,,,2026,KRW,"54,390,181,000","54,390,181,000",2025.01.01 ~ 2025.03.31,제 21 기1분기,61,11013,fnlttSinglAcnt,"-156,669,837,000","-156,669,837,000",2026.01.01 ~ 2026.03.31,제 22 기1분기
hybe,HYBE,01204056,352820,KRW,Q1_2026,2026,11013,First-quarter report,20260515001930,CFS,연결재무제표,IS,손익계산서,총포괄손익,,,,2026,KRW,"70,846,089,000","70,846,089,000",2025.01.01 ~ 2025.03.31,제 21 기1분기,63,11013,fnlttSinglAcnt,"-82,172,945,000","-82,172,945,000",2026.01.01 ~ 2026.03.31,제 22 기1분기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,BS,재무상태표,유동자산,"858,315,612,315",2023.12.31 현재,제 29 기,2025,KRW,,"814,044,282,096",2024.12.31 현재,제 30 기,1,11011,fnlttSinglAcnt,,"980,488,931,078",2025.12.31 현재,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,BS,재무상태표,비유동자산,"682,658,325,083",2023.12.31 현재,제 29 기,2025,KRW,,"605,063,861,686",2024.12.31 현재,제 30 기,3,11011,fnlttSinglAcnt,,"1,027,222,362,785",2025.12.31 현재,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,BS,재무상태표,자산총계,"1,540,973,937,398",2023.12.31 현재,제 29 기,2025,KRW,,"1,419,108,143,782",2024.12.31 현재,제 30 기,5,11011,fnlttSinglAcnt,,"2,007,711,293,863",2025.12.31 현재,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,BS,재무상태표,유동부채,"519,297,109,950",2023.12.31 현재,제 29 기,2025,KRW,,"484,572,824,709",2024.12.31 현재,제 30 기,7,11011,fnlttSinglAcnt,,"497,220,002,839",2025.12.31 현재,제 31 기
