company_id,company_name,corp_code,stock_code,reporting_currency,period_label,business_year,report_code,report_name,rcept_no,sj_div,sj_nm,account_id,account_nm,account_detail,bfefrmtrm_amount,bfefrmtrm_nm,bsns_year,currency,frmtrm_add_amount,frmtrm_amount,frmtrm_nm,frmtrm_q_amount,frmtrm_q_nm,ord,reprt_code,source_endpoint,thstrm_add_amount,thstrm_amount,thstrm_nm
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,BS,재무상태표,dart_ConvertibleBondsNet,전환사채,-,0,제 19 기,2025,KRW,,356060287000,제 20 기,,,52,11011,fnlttSinglAcntAll,,177573636000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여부채,-,3950613000,제 19 기,2025,KRW,,4485661000,제 20 기,,,53,11011,fnlttSinglAcntAll,,4931061000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,30580159000,제 19 기,2025,KRW,,38192934000,제 20 기,,,54,11011,fnlttSinglAcntAll,,1252070000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,-,148987598000,제 19 기,2025,KRW,,213260216000,제 20 기,,,55,11011,fnlttSinglAcntAll,,189314457000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,BS,재무상태표,ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived,장기차입금,-,100000000000,제 19 기,2025,KRW,,386000000000,제 20 기,,,56,11011,fnlttSinglAcntAll,,681881500000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,BS,재무상태표,ifrs-full_NoncurrentProvisions,충당부채,-,31334784000,제 19 기,2025,KRW,,36597964000,제 20 기,,,57,11011,fnlttSinglAcntAll,,29144392000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,143677729000,제 19 기,2025,KRW,,98029180000,제 20 기,,,58,11011,fnlttSinglAcntAll,,112803589000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,BS,재무상태표,ifrs-full_OtherNoncurrentLiabilities,기타비유동부채,-,5066924000,제 19 기,2025,KRW,,1850188000,제 20 기,,,59,11011,fnlttSinglAcntAll,,2761130000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손실,-,15335422000,제 19 기,2025,KRW,,18877895000,제 20 기,,,6,11011,fnlttSinglAcntAll,,15879156000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익,-,295643307000,제 19 기,2025,KRW,,184045287000,제 20 기,,,7,11011,fnlttSinglAcntAll,,49318276000,제 21 기
